date,port_return,sharpe,risk,ret,w_IVV,w_SPY,w_VOO,w_VTI,w_XLB,w_XLE,w_XLF,w_XLI,w_XLK,w_XLP,w_XLRE,w_XLU,w_XLV,w_XLY
2021-05-07,0.005970029121989442,1.783247552211953,0.22936427391397038,0.4090132800219596,0.0,0.0,0.0,0.0,0.0,0.16655702910568848,0.0,0.0,0.8334429708943115,0.0,0.0,0.0,0.0,0.0
2021-05-10,-0.01233731596541764,1.8147553977709379,0.2295042209789841,0.4164940238328255,0.0,0.0,0.0,0.0,0.0,0.18785231115204637,0.0,0.0,0.8121476888479537,0.0,0.0,0.0,0.0,0.0
2021-05-11,-0.004367409575612563,1.7884264536077927,0.2291512987189909,0.40982024450762483,0.0,0.0,0.0,0.0,0.0,0.18731022110530993,0.0,0.0,0.81268977889469,0.0,0.0,0.0,0.0,0.0
2021-05-12,-0.023174666281777192,2.0237851609895343,0.20000248685233046,0.4047620650527508,0.0,0.0,0.0,0.0,0.0,0.015664951522743883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984335048360543
2021-05-13,0.00494822724828346,1.5655907396595117,0.2296696298539278,0.3595686456803371,0.0,0.0,0.0,0.0,0.0,0.19174123079786362,0.0,0.0,0.8082587692021364,0.0,0.0,0.0,0.0,0.0
2021-05-14,0.00825219684498828,2.382463361057661,0.21716289921810447,0.5173826507681913,0.0,0.0,0.0,0.0,0.8861832432608004,0.0,0.0,0.0,0.11381675673919955,0.0,0.0,0.0,0.0,0.0
2021-05-17,0.004249510034962955,2.5572877397767546,0.21527269395809062,0.5505142209677386,0.0,0.0,0.0,0.0,0.8726485774074341,0.0,0.0,0.0,0.12735142259256596,0.0,0.0,0.0,0.0,0.0
2021-05-18,-0.006836975417351735,2.561344085040932,0.21424277426085048,0.548749462615789,0.0,0.0,0.0,0.0,0.8581603097489587,0.0,0.0,0.0,0.14183969025104126,0.0,0.0,0.0,0.0,0.0
2021-05-19,-0.002409139909868086,1.7361231213746566,0.23141732479156707,0.4017689682573081,0.0,0.0,0.0,0.0,0.0,0.2614198070153987,0.0,0.0,0.7385801929846013,0.0,0.0,0.0,0.0,0.0
2021-05-20,0.0018579609267973872,2.3460369727646038,0.2121453500906509,0.4977008349127577,0.0,0.0,0.0,0.0,0.87569574645457,0.0,0.0,0.0,0.12430425354542986,0.0,0.0,0.0,0.0,0.0
2021-05-21,0.0006883683981966277,2.324475846826631,0.21057933405424242,0.48948657584992317,0.0,0.0,0.0,0.0,0.8506204438337587,0.0,0.0,0.0,0.14937955616624124,0.0,0.0,0.0,0.0,0.0
